Grupo,Título,ID,NID Drupal,Link,Tipo,Status,País,Fecha Anuncio,Fecha Cierre,Valor USD,Publicado,Tiene Excerpt,Patrón Detectado
34,"AES Panamá emite 1.380 millones de dólares en bonos para proyectos de energía renovable",drupal-77307,77307,https://lexlatin.com/node/77307,Financiamientos,Cerrado,"Estados Unidos",2020-08-14,2020-08-14,105000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
35,"Ainda adquiere bloque petrolero y emite certificados opcionales de coinversión",drupal-114425,114425,https://lexlatin.com/node/114425,Emisiones,Cerrado,"México",2023-08-09,2023-08-09,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
35,"Ainda adquiere bloque petrolero y emite certificados opcionales de coinversión",drupal-114426,114426,https://lexlatin.com/node/114426,M&A,Cerrado,"México",2023-08-09,2023-08-09,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
35,"Ainda adquiere bloque petrolero y emite certificados opcionales de coinversión",drupal-114427,114427,https://lexlatin.com/node/114427,Emisiones,Cerrado,"México",2023-08-09,2023-08-09,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
36,"Albanesi Energía refinancia un préstamo con UBS Investment Bank",drupal-84821,84821,https://lexlatin.com/node/84821,Emisiones,Cerrado,"Estados Unidos",2021-04-26,,175000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
36,"Albanesi Energía refinancia un préstamo con UBS Investment Bank",drupal-85036,85036,https://lexlatin.com/node/85036,Financiamientos,Cerrado,"Estados Unidos",2021-04-26,,175000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
36,"Albanesi Energía refinancia un préstamo con UBS Investment Bank",drupal-85037,85037,https://lexlatin.com/node/85037,Emisiones,Cerrado,"Estados Unidos",2021-04-26,,39700000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
37,"Aligned Data Centers compra ODATA, empresa de datos latinoamericana",drupal-106558,106558,https://lexlatin.com/node/106558,M&A,Cerrado,"Estados Unidos",2022-12-12,2023-05-19,1400000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
37,"Aligned Data Centers compra ODATA, empresa de datos latinoamericana",drupal-113024,113024,https://lexlatin.com/node/113024,M&A,Cerrado,"Estados Unidos",2022-12-12,2023-05-19,1400000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
37,"Aligned Data Centers compra ODATA, empresa de datos latinoamericana",drupal-113025,113025,https://lexlatin.com/node/113025,Financiamientos,Cerrado,"Estados Unidos",2022-12-12,2023-05-19,1225000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
38,"Almaviva do Brasil Telemarketing e Informática adquiere Chain Serviços Contact Center y Aquarius Participações",drupal-81252,81252,https://lexlatin.com/node/81252,M&A,Cerrado,"Brasil",2019-09-27,2019-09-27,,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
38,"Almaviva do Brasil Telemarketing e Informática adquiere Chain Serviços Contact Center y Aquarius Participações",drupal-83753,83753,https://lexlatin.com/node/83753,M&A,Cerrado,"Brasil",2020-01-14,2020-01-14,16639912.51,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
39,"Alójica adquiere Marriott Puerto Vallarta Resort & Spa",drupal-115982,115982,https://lexlatin.com/node/115982,M&A,Cerrado,"México",2023-09-29,2023-09-29,,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
39,"Alójica adquiere Marriott Puerto Vallarta Resort & Spa",drupal-115983,115983,https://lexlatin.com/node/115983,M&A,Cerrado,"México",2023-09-29,2023-09-29,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
39,"Alójica adquiere Marriott Puerto Vallarta Resort & Spa",drupal-115984,115984,https://lexlatin.com/node/115984,Financiamientos,Cerrado,"México",2023-09-27,2023-09-27,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
40,"Alójica se hace con The Westin Resort & Spa Cancún",drupal-130990,130990,https://lexlatin.com/node/130990,M&A,Cerrado,"México",2026-01-14,2026-01-14,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
40,"Alójica se hace con The Westin Resort & Spa Cancún",drupal-130991,130991,https://lexlatin.com/node/130991,M&A,Cerrado,"México",2026-01-14,2026-01-14,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
40,"Alójica se hace con The Westin Resort & Spa Cancún",drupal-130992,130992,https://lexlatin.com/node/130992,Financiamientos,Cerrado,"México",2026-01-14,2026-01-14,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
41,"Alpha Brazil FIP y NY FIP se hacen con participación mayoritaria en Serena Energia",drupal-130421,130421,https://lexlatin.com/node/130421,Emisiones,Cerrado,"Brasil",2025-11-18,2025-11-18,962836607.05,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
41,"Alpha Brazil FIP y NY FIP se hacen con participación mayoritaria en Serena Energia",drupal-130422,130422,https://lexlatin.com/node/130422,M&A,Cerrado,"Brasil",2025-11-18,2025-11-18,962836607.05,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
41,"Alpha Brazil FIP y NY FIP se hacen con participación mayoritaria en Serena Energia",drupal-130423,130423,https://lexlatin.com/node/130423,Emisiones,Cerrado,"Brasil",2025-11-18,2025-11-18,962836607.05,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
42,"Alpha Capital obtiene recursos de BID Invest y Morgan Stanley",drupal-81431,81431,https://lexlatin.com/node/81431,Financiamientos,Cerrado,"Estados Unidos",2021-01-07,2021-01-07,40000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
42,"Alpha Capital obtiene recursos de BID Invest y Morgan Stanley",drupal-81508,81508,https://lexlatin.com/node/81508,Financiamientos,Cerrado,"Estados Unidos",2020-12-22,,40000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
42,"Alpha Capital obtiene recursos de BID Invest y Morgan Stanley",drupal-81511,81511,https://lexlatin.com/node/81511,Financiamientos,Cerrado,"Estados Unidos",2021-01-07,2021-01-07,24800000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
43,"Alsea adquiere holding de restaurantes español Grupo Vips",drupal-58310,58310,https://lexlatin.com/node/58310,M&A,Cerrado,"Estados Unidos",,,651600000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
43,"Alsea adquiere holding de restaurantes español Grupo Vips",drupal-69408,69408,https://lexlatin.com/node/69408,M&A,Cerrado,"Estados Unidos",,,651600000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
43,"Alsea adquiere holding de restaurantes español Grupo Vips",drupal-69409,69409,https://lexlatin.com/node/69409,Financiamientos,Cerrado,"Estados Unidos",,,736700000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
44,"Altis Principal Investments adquiere una participación minoritaria en Oxzo",drupal-123668,123668,https://lexlatin.com/node/123668,M&A,Cerrado,"Chile",2024-10-24,2024-10-24,,SÍ,SÍ,VERSIÓN DIFERENTE (datos distintos)
44,"Altis Principal Investments adquiere una participación minoritaria en Oxzo",drupal-124259,124259,https://lexlatin.com/node/124259,M&A,Cerrado,"Chile",2024-10-24,2024-10-24,,SÍ,SÍ,VERSIÓN DIFERENTE (datos distintos)
44,"Altis Principal Investments adquiere una participación minoritaria en Oxzo",drupal-124260,124260,https://lexlatin.com/node/124260,Financiamientos,Cerrado,"Chile",2024-10-24,2024-10-24,70000000.00,SÍ,SÍ,VERSIÓN DIFERENTE (datos distintos)
45,"América Móvil realiza emisión de oferta pública Euro Serie B y recibe línea de crédito sénior no garantizada",drupal-104153,104153,https://lexlatin.com/node/104153,Emisiones,Cerrado,"Estados Unidos",2022-09-23,2022-09-23,542181750.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
45,"América Móvil realiza emisión de oferta pública Euro Serie B y recibe línea de crédito sénior no garantizada",drupal-104154,104154,https://lexlatin.com/node/104154,Emisiones,Cerrado,"Estados Unidos",2022-09-23,2022-09-23,542181750.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
45,"América Móvil realiza emisión de oferta pública Euro Serie B y recibe línea de crédito sénior no garantizada",drupal-104155,104155,https://lexlatin.com/node/104155,Financiamientos,Cerrado,"Estados Unidos",2022-09-23,2022-09-23,197157000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
46,"Ameris Alternativos I adquiere las participaciones de Penta Vida por USD 93 millones",drupal-89182,89182,https://lexlatin.com/node/89182,M&A,Cerrado,"Chile",2021-07-07,2021-07-07,93000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
46,"Ameris Alternativos I adquiere las participaciones de Penta Vida por USD 93 millones",drupal-89183,89183,https://lexlatin.com/node/89183,M&A,Cerrado,"Chile",2021-07-07,2021-07-07,93000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
46,"Ameris Alternativos I adquiere las participaciones de Penta Vida por USD 93 millones",drupal-89184,89184,https://lexlatin.com/node/89184,Financiamientos,Cerrado,"Chile",2021-07-07,2021-07-07,43500000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
47,"Ameris Capital adquiere participación en distintos fondos de Penta Seguros de Vida",drupal-99242,99242,https://lexlatin.com/node/99242,M&A,En progreso,"Chile",2022-06-30,,,SÍ,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
47,"Ameris Capital adquiere participación en distintos fondos de Penta Seguros de Vida",drupal-99301,99301,https://lexlatin.com/node/99301,Financiamientos,En progreso,"Chile",2022-06-30,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
47,"Ameris Capital adquiere participación en distintos fondos de Penta Seguros de Vida",drupal-99302,99302,https://lexlatin.com/node/99302,M&A,En progreso,"Chile",2022-06-30,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
48,"Ameris Capital invierte en dos proyectos inmobiliarios en Lima, Perú",drupal-83639,83639,https://lexlatin.com/node/83639,M&A,Cerrado,"Perú",2021-03-15,2021-03-15,,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
48,"Ameris Capital invierte en dos proyectos inmobiliarios en Lima, Perú",drupal-83765,83765,https://lexlatin.com/node/83765,M&A,Cerrado,"Perú",2021-03-15,2021-03-15,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
48,"Ameris Capital invierte en dos proyectos inmobiliarios en Lima, Perú",drupal-83767,83767,https://lexlatin.com/node/83767,M&A,Cerrado,"Perú",2021-02-11,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
49,"AN Global obtiene crédito de Monroe Capital para comprar 4th Source",drupal-57890,57890,https://lexlatin.com/node/57890,M&A,Cerrado,"Estados Unidos",,,80000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
49,"AN Global obtiene crédito de Monroe Capital para comprar 4th Source",drupal-69402,69402,https://lexlatin.com/node/69402,M&A,Cerrado,"Estados Unidos",,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
49,"AN Global obtiene crédito de Monroe Capital para comprar 4th Source",drupal-69403,69403,https://lexlatin.com/node/69403,Financiamientos,Cerrado,"Estados Unidos",,,80000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
50,"Andean Telecom Partners realiza su primera emisión por 375 millones de dólares",drupal-83931,83931,https://lexlatin.com/node/83931,Emisiones,Cerrado,"Estados Unidos",2021-04-27,2021-04-27,375000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
50,"Andean Telecom Partners realiza su primera emisión por 375 millones de dólares",drupal-84127,84127,https://lexlatin.com/node/84127,Emisiones,Cerrado,"Estados Unidos",2021-04-27,2021-04-27,375000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
50,"Andean Telecom Partners realiza su primera emisión por 375 millones de dólares",drupal-84129,84129,https://lexlatin.com/node/84129,Financiamientos,Cerrado,"Estados Unidos",2021-04-27,2021-04-27,45000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
51,"Aon compra a Willis Towers Watson para crear el mayor corredor global de seguros",drupal-73319,73319,https://lexlatin.com/node/73319,M&A,Cerrado,"Estados Unidos",2020-03-09,,,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
51,"Aon compra a Willis Towers Watson para crear el mayor corredor global de seguros",drupal-74125,74125,https://lexlatin.com/node/74125,M&A,Cerrado,"Estados Unidos",2020-03-09,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
51,"Aon compra a Willis Towers Watson para crear el mayor corredor global de seguros",drupal-74126,74126,https://lexlatin.com/node/74126,M&A,Cerrado,"Estados Unidos",2019-12-23,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
52,"Apax Partners cierra compra de AEB Group en Brasil",drupal-55834,55834,https://lexlatin.com/node/55834,M&A,Cerrado,"Argentina",2018-10-04,,,SÍ,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
52,"Apax Partners cierra compra de AEB Group en Brasil",drupal-72062,72062,https://lexlatin.com/node/72062,M&A,Cerrado,"Argentina",2018-10-04,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
52,"Apax Partners cierra compra de AEB Group en Brasil",drupal-72063,72063,https://lexlatin.com/node/72063,Financiamientos,Cerrado,"Argentina",2018-10-04,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
53,"Aqua Capital compra Ascender y vende su filial Puravida a Nestlé ",drupal-97945,97945,https://lexlatin.com/node/97945,M&A,Cerrado,"Colombia",2022-06-06,2022-06-06,,SÍ,SÍ,DUPLICADO PROBABLE (mismos datos)
53,"Aqua Capital compra Ascender y vende su filial Puravida a Nestlé ",drupal-98150,98150,https://lexlatin.com/node/98150,M&A,Cerrado,"Colombia",2022-06-06,2022-06-06,,NO,SÍ,DUPLICADO PROBABLE (mismos datos)
53,"Aqua Capital compra Ascender y vende su filial Puravida a Nestlé ",drupal-98158,98158,https://lexlatin.com/node/98158,M&A,Cerrado,"Colombia",2022-06-06,2022-06-06,,NO,SÍ,DUPLICADO PROBABLE (mismos datos)
54,"Arauco Inmobiliaria e Itahue Raíces adquieren una serie de inmuebles en Cerrillos y Vitacura",drupal-76329,76329,https://lexlatin.com/node/76329,M&A,Cerrado,"Chile",2020-01-17,2020-01-17,2120911.83,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
54,"Arauco Inmobiliaria e Itahue Raíces adquieren una serie de inmuebles en Cerrillos y Vitacura",drupal-83187,83187,https://lexlatin.com/node/83187,M&A,Cerrado,"Chile",2020-01-13,2020-01-13,2120911.83,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
54,"Arauco Inmobiliaria e Itahue Raíces adquieren una serie de inmuebles en Cerrillos y Vitacura",drupal-83188,83188,https://lexlatin.com/node/83188,M&A,Cerrado,"Chile",2020-01-17,2020-01-17,2495190.39,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
55,"Argentina AA2000 obtiene financiamiento para sobrellevar la pandemia",drupal-76951,76951,https://lexlatin.com/node/76951,Emisiones,Cerrado,"Argentina",2020-08-20,2020-08-20,40000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
55,"Argentina AA2000 obtiene financiamiento para sobrellevar la pandemia",drupal-77026,77026,https://lexlatin.com/node/77026,Emisiones,Cerrado,"Argentina",2020-08-20,2020-08-20,40000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
55,"Argentina AA2000 obtiene financiamiento para sobrellevar la pandemia",drupal-77027,77027,https://lexlatin.com/node/77027,Financiamientos,Cerrado,"Argentina",2020-08-20,2020-08-20,19000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
56,"Argentina Cresud canjea obligaciones que vencían en noviembre",drupal-79493,79493,https://lexlatin.com/node/79493,Emisiones,Cerrado,"Argentina",2020-11-12,2020-11-12,31600000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
56,"Argentina Cresud canjea obligaciones que vencían en noviembre",drupal-79592,79592,https://lexlatin.com/node/79592,Emisiones,Cerrado,"Argentina",2020-11-12,2020-11-12,31600000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
56,"Argentina Cresud canjea obligaciones que vencían en noviembre",drupal-79593,79593,https://lexlatin.com/node/79593,Emisiones,Cerrado,"Argentina",2020-11-12,2020-11-12,30700000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
57,"Arroyo Energy adquiere dos proyectos de parques eólicos en Chile",drupal-38229,38229,https://lexlatin.com/node/38229,M&A,Cerrado,"Chile",2018-03-30,,21500000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
57,"Arroyo Energy adquiere dos proyectos de parques eólicos en Chile",drupal-67550,67550,https://lexlatin.com/node/67550,M&A,Cerrado,"Chile",2018-03-30,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
57,"Arroyo Energy adquiere dos proyectos de parques eólicos en Chile",drupal-67551,67551,https://lexlatin.com/node/67551,Financiamientos,Cerrado,"Chile",2018-03-30,,21500000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
58,"Arte Express compra siete edificios en el centro histórico de Lima",drupal-59734,59734,https://lexlatin.com/node/59734,M&A,Cerrado,"Perú",2019-02-15,,,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
58,"Arte Express compra siete edificios en el centro histórico de Lima",drupal-70076,70076,https://lexlatin.com/node/70076,M&A,Cerrado,"Perú",2019-02-15,,25000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
58,"Arte Express compra siete edificios en el centro histórico de Lima",drupal-70077,70077,https://lexlatin.com/node/70077,Financiamientos,Cerrado,"Perú",2019-02-15,,23000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
59,"Ascenty obtiene fondos para refinanciar deuda",drupal-108342,108342,https://lexlatin.com/node/108342,Emisiones,Cerrado,"Brasil",2023-02-23,2023-02-23,193139700.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
59,"Ascenty obtiene fondos para refinanciar deuda",drupal-108343,108343,https://lexlatin.com/node/108343,Emisiones,Cerrado,"Brasil",2023-02-23,2023-02-23,193139700.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
59,"Ascenty obtiene fondos para refinanciar deuda",drupal-108344,108344,https://lexlatin.com/node/108344,Financiamientos,Cerrado,"Brasil",2023-02-23,2023-02-23,,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
60,"Ashmore y Steve Dixon adquieren participación de Graña y Montero en Stracon GyM",drupal-38263,38263,https://lexlatin.com/node/38263,M&A,Cerrado,"Perú",2018-04-11,,76820000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
60,"Ashmore y Steve Dixon adquieren participación de Graña y Montero en Stracon GyM",drupal-69370,69370,https://lexlatin.com/node/69370,M&A,Cerrado,"Perú",2018-04-11,2018-04-11,76820000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
60,"Ashmore y Steve Dixon adquieren participación de Graña y Montero en Stracon GyM",drupal-69383,69383,https://lexlatin.com/node/69383,Financiamientos,Cerrado,"Perú",2018-04-11,,56000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
61,"Astella invierte en las 'startups' brasileñas Kenoby y Dr. JONES",drupal-72220,72220,https://lexlatin.com/node/72220,M&A,Cerrado,"Brasil",2020-01-06,,,SÍ,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
61,"Astella invierte en las 'startups' brasileñas Kenoby y Dr. JONES",drupal-72541,72541,https://lexlatin.com/node/72541,M&A,Cerrado,"Brasil",2020-01-06,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
61,"Astella invierte en las 'startups' brasileñas Kenoby y Dr. JONES",drupal-72542,72542,https://lexlatin.com/node/72542,M&A,Cerrado,"Brasil",2020-01-06,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
